"transactionHash","blockNumber","operationType","fromAddress","toAddress","amount"
"0x51570e1064008248a30bf049ed801e09f6876ca6bddcfdb216e89116970bbfb3",391007,"Transfer","0x3d766ce34ee4fe3bef1ef6a68e72cc99add475d9","0x110dc56ccfd2051394505889cc4216bb5da95d62","5.029592114603273405"
"0x8c019b06812c25f85cf55788fd240dbba334c50021b58996e7ffc2a753b5a380",391540,"Transfer","0x631fc1ea2270e98fbd9d92658ece0f5a269aa161","0x29961f8e8de704e55e9a50614552e08da514f322","0.01"
"0xfa7e280a522bbd0a3dfe8504c5bbd94c544c03ef4ffca52f5d77bf459c946b13",391805,"Transfer","0x631fc1ea2270e98fbd9d92658ece0f5a269aa161","0x0b65f3f92bde7f90614b5c505ed2f0a646eedb90","2.9968"
"0x9ad925a5fbda9de1a8a672e423c9e566a22d7bca0a883d15a5c797bc802d0465",392047,"Transfer","0x0b65f3f92bde7f90614b5c505ed2f0a646eedb90","0x760e5c7803cb01eceabdb1f089bd0eca01f13f29","0.5982"
"0x9ad925a5fbda9de1a8a672e423c9e566a22d7bca0a883d15a5c797bc802d0465",392047,"Transfer","0x0b65f3f92bde7f90614b5c505ed2f0a646eedb90","0x760e5c7803cb01eceabdb1f089bd0eca01f13f29","0.0018"
"0x9ad925a5fbda9de1a8a672e423c9e566a22d7bca0a883d15a5c797bc802d0465",392047,"Transfer","0x760e5c7803cb01eceabdb1f089bd0eca01f13f29","0x760e5c7803cb01eceabdb1f089bd0eca01f13f29","0.0018"
"0x28edc00c01bd7a7371ad66c4bc161a130f69ddb56dd4cbbf1422da7e02a62bd2",392144,"Transfer","0x0b65f3f92bde7f90614b5c505ed2f0a646eedb90","0x110dc56ccfd2051394505889cc4216bb5da95d62","0.3988"
"0x28edc00c01bd7a7371ad66c4bc161a130f69ddb56dd4cbbf1422da7e02a62bd2",392144,"Transfer","0x0b65f3f92bde7f90614b5c505ed2f0a646eedb90","0x110dc56ccfd2051394505889cc4216bb5da95d62","0.0012"
"0x28edc00c01bd7a7371ad66c4bc161a130f69ddb56dd4cbbf1422da7e02a62bd2",392144,"Transfer","0x110dc56ccfd2051394505889cc4216bb5da95d62","0x760e5c7803cb01eceabdb1f089bd0eca01f13f29","0.0012"
"0x452bfefa400ea6f0ae4daf8617c0eae2f107ff415bc069d895ce59688477c0a4",392151,"Transfer","0x14fe1c6adb626a8235b079d4ff66c6b0a3a2e68a","0x110dc56ccfd2051394505889cc4216bb5da95d62","6.999999999999999823"
"0x366ae5df1b24c16c0fa5e9ae5605c022b0e61aa531a3b30b9dc9e3a474ca1c2e",392163,"Transfer","0x0b65f3f92bde7f90614b5c505ed2f0a646eedb90","0x110dc56ccfd2051394505889cc4216bb5da95d62","1.9908096"
"0x366ae5df1b24c16c0fa5e9ae5605c022b0e61aa531a3b30b9dc9e3a474ca1c2e",392163,"Transfer","0x0b65f3f92bde7f90614b5c505ed2f0a646eedb90","0x110dc56ccfd2051394505889cc4216bb5da95d62","0.0059904"
"0x366ae5df1b24c16c0fa5e9ae5605c022b0e61aa531a3b30b9dc9e3a474ca1c2e",392163,"Transfer","0x110dc56ccfd2051394505889cc4216bb5da95d62","0x760e5c7803cb01eceabdb1f089bd0eca01f13f29","0.0059904"
"0x22459d843206e377da63981994c69ded46d31110c032687b2c11e78977edd210",392238,"Transfer","0x760e5c7803cb01eceabdb1f089bd0eca01f13f29","0xfca3f87361c089e55835e3535ef90c4077e3385b","0.2"
"0x8debc9f68615c6a7bc5a5d3b35003da7a2bc9fb7ac3bf1c6ff8973b0bf504468",392277,"Transfer","0x631fc1ea2270e98fbd9d92658ece0f5a269aa161","0x00197a17c8ec9e02c852be37c127dcc004ea4eca","0.0098"
"0x9eb1df9e41e5b4f500dc1416e890491a07d47807a5e08d35badf4fb7d3b7e156",392400,"Transfer","0x631fc1ea2270e98fbd9d92658ece0f5a269aa161","0xa788c59880f31d6a9c3511a8064286682b01756b","29.9998"
"0xfcdee5e87c054bc7a6f6c7f70ec0e8bae0fb62a72bc018456cab9ef17f130e49",392441,"Transfer","0x631fc1ea2270e98fbd9d92658ece0f5a269aa161","0x8030cee25ee195022d6a92fe4524d6c9e201ee18","0.9998"
"0x108b281a7abf30c21bc46c19c8ca96aeb59994b3daf6b7e6ef338fdd68ba3c7c",392441,"Transfer","0x631fc1ea2270e98fbd9d92658ece0f5a269aa161","0x00197a17c8ec9e02c852be37c127dcc004ea4eca","34.9898"
"0x2d9fbe692e9b5fbf899023954cde3daab44493adf7a310a88ef7e66768e43b01",392520,"Transfer","0xa788c59880f31d6a9c3511a8064286682b01756b","0x110dc56ccfd2051394505889cc4216bb5da95d62","29.9998"
"0x1fdb6aa649fb24b338e17bc47e9a8f92ad0fa8ad808bbffe24cfa52feee60826",392547,"Transfer","0x00197a17c8ec9e02c852be37c127dcc004ea4eca","0x110dc56ccfd2051394505889cc4216bb5da95d62","0.997"
"0x1fdb6aa649fb24b338e17bc47e9a8f92ad0fa8ad808bbffe24cfa52feee60826",392547,"Transfer","0x00197a17c8ec9e02c852be37c127dcc004ea4eca","0x110dc56ccfd2051394505889cc4216bb5da95d62","0.003"
"0x1fdb6aa649fb24b338e17bc47e9a8f92ad0fa8ad808bbffe24cfa52feee60826",392547,"Transfer","0x110dc56ccfd2051394505889cc4216bb5da95d62","0x760e5c7803cb01eceabdb1f089bd0eca01f13f29","0.003"
"0x3a7c17809d739a404f64d6e551c7a5a123e0e563635a5ddb026741407f59e0a8",392565,"Transfer","0x00197a17c8ec9e02c852be37c127dcc004ea4eca","0x110dc56ccfd2051394505889cc4216bb5da95d62","2.991"
"0x3a7c17809d739a404f64d6e551c7a5a123e0e563635a5ddb026741407f59e0a8",392565,"Transfer","0x00197a17c8ec9e02c852be37c127dcc004ea4eca","0x110dc56ccfd2051394505889cc4216bb5da95d62","0.009"
"0x3a7c17809d739a404f64d6e551c7a5a123e0e563635a5ddb026741407f59e0a8",392565,"Transfer","0x110dc56ccfd2051394505889cc4216bb5da95d62","0x760e5c7803cb01eceabdb1f089bd0eca01f13f29","0.009"
"0xbc784cdf40e490345143a3b1bdd047dea61ba63fd7a2418301577919c736e86e",392574,"Transfer","0x00197a17c8ec9e02c852be37c127dcc004ea4eca","0x110dc56ccfd2051394505889cc4216bb5da95d62","0.997"
"0xbc784cdf40e490345143a3b1bdd047dea61ba63fd7a2418301577919c736e86e",392574,"Transfer","0x00197a17c8ec9e02c852be37c127dcc004ea4eca","0x110dc56ccfd2051394505889cc4216bb5da95d62","0.003"
"0xbc784cdf40e490345143a3b1bdd047dea61ba63fd7a2418301577919c736e86e",392574,"Transfer","0x110dc56ccfd2051394505889cc4216bb5da95d62","0x760e5c7803cb01eceabdb1f089bd0eca01f13f29","0.003"
"0x78f692eef8bca4f27964d926803d53ac9fdbdcffe0b2afd8becd8863e3b7373f",392586,"Transfer","0x00197a17c8ec9e02c852be37c127dcc004ea4eca","0x110dc56ccfd2051394505889cc4216bb5da95d62","29.9996"
"0xfbd7c72a32ab727eccf2457fe564d8d37c4dc84425d303272cf3a8080dd8bb4a",392604,"Transfer","0x631fc1ea2270e98fbd9d92658ece0f5a269aa161","0xa788c59880f31d6a9c3511a8064286682b01756b","197.29141"
"0xcf1b9dec52d70857387c6fab1e1d8b420704352c1d71be372fe666b2336756b1",392640,"Transfer","0xa788c59880f31d6a9c3511a8064286682b01756b","0x110dc56ccfd2051394505889cc4216bb5da95d62","197.291409999999996767"
"0xe0b3ddf05f531e82e639055699a3417c0c1c1cfc319dd7b45a4faa5efd06f696",392646,"Transfer","0x631fc1ea2270e98fbd9d92658ece0f5a269aa161","0xdbad122902e3bdc6620861b3d83db1407edfd5a2","74.9998"
"0xa73c3903c5fbdae3a1950c2c85655291e10ea998732046dd00ca5d74f5fe9d6f",392725,"Transfer","0xdbad122902e3bdc6620861b3d83db1407edfd5a2","0x110dc56ccfd2051394505889cc4216bb5da95d62","74.999799999999998762"
"0x9af8b8c64898d82bbb740e4cd31e6a280e8caf1e61b630ae4511ab8c92ee255c",392769,"Transfer","0x631fc1ea2270e98fbd9d92658ece0f5a269aa161","0xa788c59880f31d6a9c3511a8064286682b01756b","23.9998"
"0x04f8567c054b4289d58467348cab32413b27eedd69bcc101e212855d65b6f571",392802,"Transfer","0xa788c59880f31d6a9c3511a8064286682b01756b","0x110dc56ccfd2051394505889cc4216bb5da95d62","15.40794607"
"0x4eb3bf9b86f69d1eee9b8c65382b21ca6d5029e3193c2163792fc37b5daf737a",392891,"Transfer","0x631fc1ea2270e98fbd9d92658ece0f5a269aa161","0xab80d19d6acd92d6ac9704c4cb059072c57d2a61","3.7788"
"0x307d0b86cb9f5a514b9aefcd20afa9b3217514c485de9af3dc423a300efddd61",393034,"Transfer","0x631fc1ea2270e98fbd9d92658ece0f5a269aa161","0x00197a17c8ec9e02c852be37c127dcc004ea4eca","22.7202"
"0x8f7ca6bea1dfa1a8e5fecf795b7fa0cf2fee8920b004146847658b78817328f7",393075,"Transfer","0x631fc1ea2270e98fbd9d92658ece0f5a269aa161","0x991e12664f621ded31db9163f9b649c373d1a69e","0.0998"
"0x910864a28967f1e6ae9386d2733c21d5fbf41deb5c4586c8d5c17f0f6cc104e4",393101,"Transfer","0x00197a17c8ec9e02c852be37c127dcc004ea4eca","0x110dc56ccfd2051394505889cc4216bb5da95d62","9.461019521238627453"
"0xd1872c7a68918f8f15fdc67cdd8f8d5219b457b8b43a7250caf467fe05cfdc9a",393321,"Transfer","0x631fc1ea2270e98fbd9d92658ece0f5a269aa161","0x991e12664f621ded31db9163f9b649c373d1a69e","0.87867"
"0xfa492fdb070dcd25e835b160cf13cdd071a432b2ffbb4797c136720c447a8664",393403,"Transfer","0x631fc1ea2270e98fbd9d92658ece0f5a269aa161","0x5dfda9938e884e2bdd46ad460a37440c7a7b1b86","0.0498"
"0xcfa135c660c8be7d3031a1ef06faae282f7c22710c785a21e0a61a28b3298d8d",393444,"Transfer","0x631fc1ea2270e98fbd9d92658ece0f5a269aa161","0xa788c59880f31d6a9c3511a8064286682b01756b","50.07319"
"0xd448b5ec08f474fbf79d59d59ec7ec28fa8b1f4f4ae1464dbba05408aee9e6e6",393567,"Transfer","0x631fc1ea2270e98fbd9d92658ece0f5a269aa161","0x6d32782fa03d7182d43db3636170170c9fd5e6b0","0.9998"
"0x4ff751569ece4f45600405277cce9f63bc51f62d7438cce56f870661595df55f",393567,"Transfer","0x631fc1ea2270e98fbd9d92658ece0f5a269aa161","0x5baf7bea3f252f9aa1ed70c2e506e72e49b4a3f9","0.0998"
"0xb2cf5c32980a5cc73f010fe0d53f43bf7a054f69106a1e2ef291feb56201c7d8",393608,"Transfer","0x631fc1ea2270e98fbd9d92658ece0f5a269aa161","0x5dfda9938e884e2bdd46ad460a37440c7a7b1b86","13.51992"
"0xda360db7b3dc95f68bff365ac2301eca2d9a85992adb28e59d05e594eb4868b3",393608,"Transfer","0x631fc1ea2270e98fbd9d92658ece0f5a269aa161","0xf4653813193ec76833d4850920927b96cc2a3ce1","0.1996"
"0xdfa27693d0585149a11fa2effcc7e27e81aecf30cd90662489c84c31603be336",393608,"Transfer","0x631fc1ea2270e98fbd9d92658ece0f5a269aa161","0x278605476dc4946ba6df5356c9e603943dc622ae","58.9998"
"0x89918dfa169d05fbeb6ea21e665235a3e7adb259c4a0a5df7d7fcc3cc70f2dfc",393667,"Transfer","0x5dfda9938e884e2bdd46ad460a37440c7a7b1b86","0x110dc56ccfd2051394505889cc4216bb5da95d62","13.448163462332049023"
"0x9a72f929fd1c0d3d8205bbae2c3f3c6d4131f847feba5d229f026e816a09b12f",393936,"Transfer","0xa788c59880f31d6a9c3511a8064286682b01756b","0x110dc56ccfd2051394505889cc4216bb5da95d62","6.712718431932869302"
"0x563f0752e8e1374ddc82bfb123fb9fa59522f724e6c7a6b652cefd3799de1d9f",393937,"Transfer","0x631fc1ea2270e98fbd9d92658ece0f5a269aa161","0xcdf0d980ae0a9001dbe36b36a6a015403e56d57f","0.0498"
"0x4bb909c45c78cbed40e2dfb49e51341c48bbb140a68fe310e38003e4eb0ccf67",393978,"Transfer","0x631fc1ea2270e98fbd9d92658ece0f5a269aa161","0x5baf7bea3f252f9aa1ed70c2e506e72e49b4a3f9","29.8998"
"0x3870812467c1218f64912aee7cc20311add97c8ff7faae3d7d2b3c15c953c2b8",394082,"Transfer","0x631fc1ea2270e98fbd9d92658ece0f5a269aa161","0x449694cf04a927d5ad7b7fbd31e55db7852683dc","0.00873806"
"0xf42779b45b12f042bc177cc5724ae048a72faaa5d071dbc35164947d9f5ab3ba",394082,"Transfer","0x631fc1ea2270e98fbd9d92658ece0f5a269aa161","0x5dfda9938e884e2bdd46ad460a37440c7a7b1b86","13.4998"
"0x92551a00e17dd9725bb1961e1728d68dc0ecb137d518e2f683cc4832417e6418",394409,"Transfer","0x631fc1ea2270e98fbd9d92658ece0f5a269aa161","0x89a1361884d1884b1164ce4df89f74d0e6870c0e","8.4998"
"0x486150ac554e0947ffd058ae8acb576a7743e0d077964f4225a1eb641a2f288a",394409,"Transfer","0x5baf7bea3f252f9aa1ed70c2e506e72e49b4a3f9","0x25d71a94a62cd6963316ea2e92de2042c2716ee2","29.9996"
"0xcbbd0f0d688a0dfe4b45bee80d23692048c901202d093addcbfca3b203772f1f",394496,"Transfer","0x110dc56ccfd2051394505889cc4216bb5da95d62","0x75ca8f6c82df5fdfd09049f46ad5d072b0a53bf6","13.448163462332049022"
"0xcbbd0f0d688a0dfe4b45bee80d23692048c901202d093addcbfca3b203772f1f",394496,"Transfer","0x75ca8f6c82df5fdfd09049f46ad5d072b0a53bf6","0x5dfda9938e884e2bdd46ad460a37440c7a7b1b86","13.448163462332049022"
"0x9e492bb873ff8f80089f4db4c9c34cf83a065eae19040ae14f5b4a320ab37d89",394532,"Transfer","0x631fc1ea2270e98fbd9d92658ece0f5a269aa161","0x25f0337bfec116536199aa45d6db0936e528cbf7","5.47969627"
"0x494a30c0ad0c53bdbff803e17795f5e0c881405a321703f8cdccf15e77365d30",394555,"Transfer","0x5dfda9938e884e2bdd46ad460a37440c7a7b1b86","0x110dc56ccfd2051394505889cc4216bb5da95d62","13.650899594930019"
"0x3a47823d1ef33e79ba046340f4594ecea004f2b9d272e896d7dd4f4a199700dd",394574,"Transfer","0x110dc56ccfd2051394505889cc4216bb5da95d62","0x75ca8f6c82df5fdfd09049f46ad5d072b0a53bf6","13.650899594930018999"
"0x3a47823d1ef33e79ba046340f4594ecea004f2b9d272e896d7dd4f4a199700dd",394574,"Transfer","0x75ca8f6c82df5fdfd09049f46ad5d072b0a53bf6","0x5dfda9938e884e2bdd46ad460a37440c7a7b1b86","13.650899594930018999"
"0xf9f88d854975a67eb180d027798a91a8c1755a4b26090c68624e5a0d087ffced",394599,"Transfer","0x5dfda9938e884e2bdd46ad460a37440c7a7b1b86","0x110dc56ccfd2051394505889cc4216bb5da95d62","0.1"
"0xf1e824fe60e19072cc484798076d790254fdf1b70dc149c6e351ac3a2dddfcd7",394632,"Transfer","0x5dfda9938e884e2bdd46ad460a37440c7a7b1b86","0x110dc56ccfd2051394505889cc4216bb5da95d62","13.583320884064029415"
"0xd338c0036f84c919d1ebee35ed7ad8a433f27b47d80a4067d1cdce38584a55c7",394685,"Transfer","0x5dfda9938e884e2bdd46ad460a37440c7a7b1b86","0xec1afe9b43fdea546b019aec3680e787afd9a238","0.01"
"0xac07d56e9014514b1746a37093f8d74492f2177a0682dc3c9fbd06f16921b89c",394761,"Transfer","0xec1afe9b43fdea546b019aec3680e787afd9a238","0x5dfda9938e884e2bdd46ad460a37440c7a7b1b86","0.0099999999999999"
"0x3f982910d4c5a218e1474ba6040fb0fc6893ba28741550118732dab98747debc",394798,"Transfer","0x631fc1ea2270e98fbd9d92658ece0f5a269aa161","0x3e4334a19335c6aa004a5c398d8550af58bfa026","200.9998"
"0x449ed92f5baee7343c69818c7aca10a587c30fa01c117bc83d80bbf627fb4aec",394798,"Transfer","0x631fc1ea2270e98fbd9d92658ece0f5a269aa161","0xd576b5994865c94a0a6449687c2a08e47fd77bb4","26.9998"
"0x02962df9e4b96df64b092bb4b328bc4bddb21a418e8f328c92cf69ac0462f747",394817,"Transfer","0xa788c59880f31d6a9c3511a8064286682b01756b","0x110dc56ccfd2051394505889cc4216bb5da95d62","5.744190423609166"
"0xd66b482754defbab903ba821f121da379ba55ad3cba8896b4b108d10d913f762",394839,"Transfer","0x631fc1ea2270e98fbd9d92658ece0f5a269aa161","0x8d1a17e08908aeda392d262bc529766ccf6aa67b","130.42354673"
"0x74fb3a2b863a720368d7ba2f7810780a51d0d5b51b2107724c892396e99f81db",394852,"Transfer","0x3e4334a19335c6aa004a5c398d8550af58bfa026","0x110dc56ccfd2051394505889cc4216bb5da95d62","200"
"0x9394fb959a846775e2cec84c0c5327cb2c204fbe2b74e01b53d0687872a05f47",395031,"Transfer","0x89a1361884d1884b1164ce4df89f74d0e6870c0e","0x25d71a94a62cd6963316ea2e92de2042c2716ee2","6.919999999999998376"
"0xe94a9cc9e61f22373da2892959bdecac429289eaa08a6f1f9e60d957778d010d",395101,"Transfer","0x278605476dc4946ba6df5356c9e603943dc622ae","0x25d71a94a62cd6963316ea2e92de2042c2716ee2","50.04806095170986"
"0x75294fa6415fe89655483fc9312ea0ac8839afb950e62fac9f82b95cbd40351a",395112,"Transfer","0xd576b5994865c94a0a6449687c2a08e47fd77bb4","0x04ed59a9090d49363e16ce8b53e2e3b386567706","26.9998"
"0xa0b71cb4c2231b5cb5b56baa2bda46333d10c75b35fd2bbbe338907c611fc4df",395138,"Transfer","0x04ed59a9090d49363e16ce8b53e2e3b386567706","0xd576b5994865c94a0a6449687c2a08e47fd77bb4","26.999799999999994719"
"0xf30c4916de76ee5a6dd732bed042029433c14229592c825a8e93cb46328b82cc",395179,"Transfer","0xd576b5994865c94a0a6449687c2a08e47fd77bb4","0x110dc56ccfd2051394505889cc4216bb5da95d62","9.99999999999999868"
"0x773668be0764b106b254f4a1fa4e1f4c44c88aa9692e8ede92044882c9e453ce",395227,"Transfer","0x25d71a94a62cd6963316ea2e92de2042c2716ee2","0x89a1361884d1884b1164ce4df89f74d0e6870c0e","6.919999999999998375"
"0xce35d36b21cbed4af0dc61a94059d6a3ce5469732bcf5c52b9425d79303ed2e3",395227,"Transfer","0x25d71a94a62cd6963316ea2e92de2042c2716ee2","0x278605476dc4946ba6df5356c9e603943dc622ae","50.04806095170986"
"0xd3c00121e6de688de3376f1aafcee415bfe5964e06e70699481211324cea4d59",395242,"Transfer","0x110dc56ccfd2051394505889cc4216bb5da95d62","0x75ca8f6c82df5fdfd09049f46ad5d072b0a53bf6","13.683320884064029414"
"0xd3c00121e6de688de3376f1aafcee415bfe5964e06e70699481211324cea4d59",395242,"Transfer","0x75ca8f6c82df5fdfd09049f46ad5d072b0a53bf6","0x5dfda9938e884e2bdd46ad460a37440c7a7b1b86","13.683320884064029414"
"0x36c760a1c838697f1717c2bee020b44e80aea1ed096e264f104cc2670455d676",395248,"Transfer","0x631fc1ea2270e98fbd9d92658ece0f5a269aa161","0xea2ce8e25b46e9a0ba5b5dd0fca7ee53ba0cbe76","0.03263"
"0x71c0d994ee58d93bc216fb77fbd417c25455cb2750171a2178158ddf964d981f",395321,"Transfer","0xd576b5994865c94a0a6449687c2a08e47fd77bb4","0x733093781388d3669568f63b6de4967a1cd5b5e2","16.999799999999996039"
"0x10a39b5a11b2117d0bc40091857e7f91f51cd7733f9abf69148ac1cb1ec47e96",395426,"Transfer","0x5dfda9938e884e2bdd46ad460a37440c7a7b1b86","0x110dc56ccfd2051394505889cc4216bb5da95d62","13.92121443839398"
"0x49800e116074f6a3f4071f445f8bd34b8231c2ea22da70534c5d1362a856ea38",395481,"Transfer","0x110dc56ccfd2051394505889cc4216bb5da95d62","0x75ca8f6c82df5fdfd09049f46ad5d072b0a53bf6","13.921214438393979999"
"0x49800e116074f6a3f4071f445f8bd34b8231c2ea22da70534c5d1362a856ea38",395481,"Transfer","0x75ca8f6c82df5fdfd09049f46ad5d072b0a53bf6","0x5dfda9938e884e2bdd46ad460a37440c7a7b1b86","13.921214438393979999"
"0xc702c43357b386c697b7168dd4b75696ac89803fe5af63391f830d3b0cda4768",395561,"Transfer","0x89a1361884d1884b1164ce4df89f74d0e6870c0e","0xa7f0a1045e9fa49d87f92c36a7f42aba61cb35b0","8.499799999999999999"
"0x7db920ca45521fa119ca72285c8bccd975db0562cd38b71b2f239c2448003ece",395685,"Transfer","0x3e4334a19335c6aa004a5c398d8550af58bfa026","0x110dc56ccfd2051394505889cc4216bb5da95d62","0.99"
"0xa53bae849f7b1dfb8f4a1ae089a3561d483e17795d03ddde077777f9d6a0cf8f",396039,"Transfer","0x8d1a17e08908aeda392d262bc529766ccf6aa67b","0x25d71a94a62cd6963316ea2e92de2042c2716ee2","43.090608019296177352"
"0x8ab122b1d6263fad0348f49abdedc242e72dd1cdf7cc1650aa11d634c759be2b",396068,"Transfer","0x25d71a94a62cd6963316ea2e92de2042c2716ee2","0x8d1a17e08908aeda392d262bc529766ccf6aa67b","43.090608019296177351"
"0x15cefe994f1b3cad3097b55f26a75260af870094cbf7bd57d72686a4917cabed",396928,"Transfer","0x631fc1ea2270e98fbd9d92658ece0f5a269aa161","0x8c2f43743f7fe3cec7d031b0e663a760faf7df5f","414.06382888"
"0x887f86b7438669e7ff6be08da963f3fbea14028c46d555d974a151034f94003b",397101,"Transfer","0x8c2f43743f7fe3cec7d031b0e663a760faf7df5f","0x266f3627441fca808f4cf2dff1e03f60dc6faf18","414.06382888"
"0x78b2669b2579b2636f4ac34659aa9844f00f10648c637067e96c2e1b9060cc5a",397359,"Transfer","0x631fc1ea2270e98fbd9d92658ece0f5a269aa161","0x18765bcb16c8d0298181541cb914940eedccdccf","0.3278"
"0x78ee7d9bd5d0a576e0d1f8077b734790846c32bfb915b658cbe2a0606afad3fe",397525,"Transfer","0x631fc1ea2270e98fbd9d92658ece0f5a269aa161","0xdf7b69c22b96f2c7e07687971551021058260451","11.6998"
"0x8f27e74365aafb3a20aa3f269482485adbab81aef61c809e575c49a9893e016d",397566,"Transfer","0x631fc1ea2270e98fbd9d92658ece0f5a269aa161","0xa5717fd2d7785ea6573b131eeccf2d5932226d5e","0.9998"
"0x81b8cf99cc22051cf29f08de3867e8827b9db14d610f13b60e50e338121adb87",397573,"Transfer","0x00197a17c8ec9e02c852be37c127dcc004ea4eca","0x110dc56ccfd2051394505889cc4216bb5da95d62","13.259180478761372191"
"0x94b8e75a87e127f289fd3437144b909cfacce849e500f811d698ace49b8f64e0",397594,"Transfer","0xdf7b69c22b96f2c7e07687971551021058260451","0x110dc56ccfd2051394505889cc4216bb5da95d62","11.6998"
"0xe448266d3290497e8032a85a75da4299f64524111e1e8f0cb401892abf37c316",397596,"Transfer","0x8030cee25ee195022d6a92fe4524d6c9e201ee18","0x25d71a94a62cd6963316ea2e92de2042c2716ee2","0.999799999999999841"
"0xa2ded0cbe8a4a008a8b30622f179f6720985e89ec06d99009a5aad43055a1729",397607,"Transfer","0x631fc1ea2270e98fbd9d92658ece0f5a269aa161","0x3b98042ecb4070a0fc29f30c47a540f900ccc1ec","4.02884692"
"0x6420afe37f488ae29eb3e77f0a6871565819d940f08f53ed46d38777c8dd64cd",397690,"Transfer","0x631fc1ea2270e98fbd9d92658ece0f5a269aa161","0x1f14bb397105e22dc758585693fc08a34b17fb63","0.18336912"
"0x87e448c0e463b85f5f970ab11cd8112679030f0b031a17c6bfcfa610b3619059",397694,"Transfer","0xa5717fd2d7785ea6573b131eeccf2d5932226d5e","0x25d71a94a62cd6963316ea2e92de2042c2716ee2","0.95"
"0xf98d2667db3c12abb861f0945e0bfe5a98ceb4c84f581250115b6fd59def00a6",397754,"Transfer","0x278605476dc4946ba6df5356c9e603943dc622ae","0x110dc56ccfd2051394505889cc4216bb5da95d62","58.899999999999994865"
"0xc2b5d656d4c68e5021ec248bae80cdf7c8c537186c26aed4085268586640f82e",397772,"Transfer","0x25d71a94a62cd6963316ea2e92de2042c2716ee2","0xa5717fd2d7785ea6573b131eeccf2d5932226d5e","0.949999999999999999"
"0xf4e12dbf0e018857fe56ffb958d61dbdd17dd817920c665b7e51738ae55a6296",397777,"Transfer","0x991e12664f621ded31db9163f9b649c373d1a69e","0x110dc56ccfd2051394505889cc4216bb5da95d62","0.978469999999999955"
"0x817ab39989e9c73adb8b5cfc76a708d8739a492576ae43c336f0ec22f94b05d6",397794,"Transfer","0xa5717fd2d7785ea6573b131eeccf2d5932226d5e","0x760e5c7803cb01eceabdb1f089bd0eca01f13f29","0.7834995906039409"
"0x0371339442f1fc683377fffa60d745db392dc2bd6cba1cf87da9ea6f2edb144f",397861,"Transfer","0x760e5c7803cb01eceabdb1f089bd0eca01f13f29","0xa5717fd2d7785ea6573b131eeccf2d5932226d5e","0.783499590603940899"
"0x42d657cb22ab4f0c826547ab5ce48ac6cae9286d8768ed81a1d7ab1baa668deb",397935,"Transfer","0x631fc1ea2270e98fbd9d92658ece0f5a269aa161","0x3bcc6667afa9e0fa7b2111ee689c605f0d8320ec","0.0008"
"0x1948f25df3a56d1f935f5f7cedbdcba96707c41bc28e9f677172eaa03f5a3dce",397950,"Transfer","0x25d71a94a62cd6963316ea2e92de2042c2716ee2","0x8030cee25ee195022d6a92fe4524d6c9e201ee18","0.99979999999999984"
"0x3ae9676b2cc31f51ec97955fd7bb4db869220e9e9611b7df171211ecccbce667",397958,"Transfer","0xa5717fd2d7785ea6573b131eeccf2d5932226d5e","0x977f287920ed2e3cee780f8a590e8ee16dba28ad","0.999799999999999998"
"0x53b5725fbee1d20d2b76065e5d965bd0b3da15a140824634d5c6d216f3b511ac",398022,"Transfer","0x8030cee25ee195022d6a92fe4524d6c9e201ee18","0x31e90c248178b038a3cc438163a237af4fbd3ae1","0.999799999999999999"
"0x189bb61aae09bf8c00cf3a73052f916b3ed2b32b5126cacc81a5c0d45ae52c10",398080,"Transfer","0x631fc1ea2270e98fbd9d92658ece0f5a269aa161","0x933c69a50bab41cd9c66c911dd8110c957c2611e","9.99993016"
"0x2dfabf984eabdc626cefe47e8ade01832326f7a800b738edf83acd9698044a33",398121,"Transfer","0x631fc1ea2270e98fbd9d92658ece0f5a269aa161","0x51a6fe4796dbb32f6829cc4bf07a99b9abac605a","0.6318"
"0x856f1ff6571015a5c2f611eb1305627e1d9e3f145abef74adbc487b07de1d6a0",398121,"Transfer","0x631fc1ea2270e98fbd9d92658ece0f5a269aa161","0xbe797d4febecb3344e77df77f192912e4cf00a13","1.22704646"
"0xc1f41eac8949cf0e439a4d7b6e00589ca37b91d3649c0e84cac2c36096283185",398162,"Transfer","0x631fc1ea2270e98fbd9d92658ece0f5a269aa161","0x51a6fe4796dbb32f6829cc4bf07a99b9abac605a","0.6338"
"0xdf1e59eb65ebbd814258ee2f1d5a5cfb353f20d3fa82c96b362e9c4f96911e1e",398202,"Transfer","0x631fc1ea2270e98fbd9d92658ece0f5a269aa161","0x3bcc6667afa9e0fa7b2111ee689c605f0d8320ec","34.9998"
"0x458820fe468ac838db8211d4a49095e0dc19b046e9757d934883d26a1d9fb543",398224,"Transfer","0x933c69a50bab41cd9c66c911dd8110c957c2611e","0xb31f5d117541825d6692c10e4357008edf3e2bcd","9.99993016"
"0x4c602f6406c509bd1ffb4f34d4856c0b05e7c601910c0feaaf88196c4acefc0c",398243,"Transfer","0x631fc1ea2270e98fbd9d92658ece0f5a269aa161","0xe851f95e0b2e2e0fbd8b66aa7ba51f156a604e38","6.9998"
"0xb8247449604a6881e60dad6a5cfe4b1574104a7d6c4359afba83a512270a3bf7",398318,"Transfer","0x3bcc6667afa9e0fa7b2111ee689c605f0d8320ec","0x110dc56ccfd2051394505889cc4216bb5da95d62","30.748313444025538"
